Measurement Year,Facility Name,Facility ID,Facility OPCERT,Facility Medicare Number,Measure Short Name,Measure Full Name,Measure ID Number,First Quintile,Second Quintile,Third Quintile,Fourth Quintile,Fifth Quintile,Numeric Value,Character Value,Quintile,Points,Comments,City,County,Region,Current Facility Name,Location
2017,Nottingham RCHF,6083,3353301,335800,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,61.1,,Jamesville,Onondaga,CNYRO,Nottingham RCHF,"(43.0103, -76.0862)"
2017,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,62,,Commack,Suffolk,MARO,Gurwin Jewish Nursing and Rehabilitation Center,"(40.8282, -73.2999)"
2017,Huntington Living Center,4286,4921302,335712,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Waterloo,Seneca,WRO,Huntington Living Center,"(42.9018, -76.8467)"
2017,Whittier Rehabilitation & Skilled Nursing Center,4551,1059301,335766,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,32,,Ghent,Columbia,CDRO,Whittier Rehabilitation & Skilled Nursing Center,"(42.2848, -73.7032)"
2017,Our Lady of Peace Nursing Care Residence,6528,3121303,335843,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Lewiston,Niagara,WRO,Our Lady of Peace Nursing Care Residence,"(43.1536, -79.0383)"
2017,Seton Health at Schuyler Ridge Residential Healthcare,4826,4552300,335774,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,55,,Clifton Park,Saratoga,CDRO,Seton Health at Schuyler Ridge Residential Healthcare,"(42.8689, -73.7817)"
2017,Townhouse Center for Rehabilitation & Nursing,6050,2950318,335798,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Uniondale,Nassau,MARO,Townhouse Center for Rehabilitation & Nursing,"(40.7154, -73.601)"
2017,Yorktown Rehabilitation & Nursing Center,3630,5901302,335078,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,55,,Cortlandt Manor,Westchester,MARO,Yorktown Rehabilitation & Nursing Center,"(41.282, -73.8498)"
2017,Rosa Coplon Jewish Home and Infirmary,4772,1451304,335176,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,Getzville,Erie,WRO,Rosa Coplon Jewish Home and Infirmary,"(43.0155, -78.7861)"
2017,Buffalo Center for Rehabilitation and Nursing,3012,1401341,335638,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,37,,Buffalo,Erie,WRO,Buffalo Center for Rehabilitation and Nursing,"(42.9118, -78.8703)"
2017,Sapphire Nursing and Rehab at Goshen,3407,3523304,335684,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,55.6,,Goshen,Orange,MARO,Sapphire Nursing and Rehab at Goshen,"(41.3891, -74.3185)"
2017,Norwich Rehabilitation & Nursing Center,4522,824304,335759,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45.3,,Norwich,Chenango,CNYRO,Norwich Rehabilitation & Nursing Center,"(42.5474, -75.5263)"
2017,Dunkirk Rehabilitation & Nursing Center,3909,601303,335595,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,40,,Dunkirk,Chautauqua,WRO,Dunkirk Rehabilitation & Nursing Center,"(42.4844, -79.3528)"
2017,Silvercrest,4407,7003372,335724,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,63,,Jamaica,Queens,MARO,Silvercrest,"(40.7069, -73.8116)"
2017,Highlands Living Center,5716,2763300,335786,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Pittsford,Monroe,WRO,Highlands Living Center,"(43.0877, -77.4987)"
2017,East Neck Nursing & Rehabilitation Center,3307,5150303,335681,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,West Babylon,Suffolk,MARO,East Neck Nursing & Rehabilitation Center,"(40.6908, -73.3451)"
2017,Northern Manhattan Rehabilitation and Nursing Center,5907,7002355,335792,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,New York,New York,MARO,Northern Manhattan Rehabilitation and Nursing Center,"(40.8046, -73.9381)"
2017,"Brookhaven Health Care Facility, LLC",3928,5123304,335694,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,66,,Patchogue,Suffolk,MARO,"Brookhaven Health Care Facility, LLC","(40.7819, -72.9723)"
2017,Eddy Heritage House Nursing and Rehabilitation Center,4549,4102311,335760,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,Troy,Rensselaer,CDRO,Eddy Heritage House Nursing and Rehabilitation Center,"(42.7312, -73.663)"
2017,Wingate of Ulster,7064,5556301,335803,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,38,,Highland,Ulster,MARO,Wingate of Ulster,"(41.697, -73.9668)"
2017,The Highlands at Brighton,5538,2750306,335778,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,37,,Rochester,Monroe,WRO,The Highlands at Brighton,"(43.1123, -77.5932)"
2017,Oneida Center for Rehabilitation and Nursing,5790,3202317,335794,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Utica,Oneida,CNYRO,Oneida Center for Rehabilitation and Nursing,"(43.0931, -75.2424)"
2017,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,33,,Westfield,Chautauqua,WRO,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","(42.3281, -79.5724)"
2017,Wellsville Manor Care Center,2589,228305,335661,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Wellsville,Allegany,WRO,Wellsville Manor Care Center,"(42.1265, -77.9678)"
2017,St. Josephs Place,3914,3535001,335692,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45.3,,Port Jervis,Orange,MARO,St. Josephs Place,"(41.3679, -74.6825)"
2017,NYS Veterans Home In NYC,4815,7003383,335770,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Jamaica,Queens,MARO,NYS Veterans Home In NYC,"(40.6926, -73.7691)"
2017,"Harris Hill Nursing Facility, LLC",3455,1406301,335757,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,73,,Williamsville,Erie,WRO,"Harris Hill Nursing Facility, LLC","(42.9563, -78.6886)"
2017,Wingate at Beacon,6237,1301301,335828,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,36,,Beacon,Dutchess,MARO,Wingate at Beacon,"(41.5095, -73.9583)"
2017,Elderwood at Hamburg,3295,1430303,335679,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Hamburg,Erie,WRO,Elderwood at Hamburg,"(42.7306, -78.834)"
2017,Wingate of Dutchess,5760,1320301,335789,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,40,,Fishkill,Dutchess,MARO,Wingate of Dutchess,"(41.5409, -73.8867)"
2017,Good Samaritan Nursing Home,3041,5154310,335636,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,Sayville,Suffolk,MARO,Good Samaritan Nursing and Rehabilitation Care Center,"(40.7256, -73.0795)"
2017,Schervier Pavilion,5670,3529301,335784,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42,,Warwick,Orange,MARO,Schervier Pavilion,"(41.2621, -74.359)"
2017,Elderwood at Liverpool,3243,3331301,335678,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,Liverpool,Onondaga,CNYRO,Elderwood at Liverpool,"(43.1228, -76.1814)"
2017,Manhattanville Health Care Center,3993,7000387,335695,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,63,,Bronx,Bronx,MARO,Manhattanville Health Care Center,"(40.881, -73.9085)"
2017,Long Island State Veterans Home,3421,5151310,335758,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58,,Stonybrook,Suffolk,MARO,Long Island State Veterans Home,"(40.9121, -73.1217)"
2017,"Leroy Village Green Residential Health Care Facility, Inc",2974,1823300,335635,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,Leroy,Genesee,WRO,"Leroy Village Green Residential Health Care Facility, Inc","(42.9711, -77.9945)"
2017,Nesconset Center for Nursing and Rehabilitation,3230,5157315,335674,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,32,,Nesconset,Suffolk,MARO,The Hamlet Rehabilitation and Healthcare Center at Nesconset,"(40.8495, -73.1587)"
2017,Jewish Home of Rochester,3374,2750304,335105,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Rochester,Monroe,WRO,Jewish Home of Rochester,"(43.1046, -77.5776)"
2017,St Vincent Depaul Residence,4543,7000366,335763,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,76,,Bronx,Bronx,MARO,St Vincent Depaul Residence,"(40.8191, -73.8961)"
2017,Maria Regina Residence Inc,6334,5154321,335837,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,71,,Brentwood,Suffolk,MARO,Maria Regina Residence Inc,"(40.7725, -73.2461)"
2017,Eden Rehabilitation & Nursing Center,3910,1461302,335607,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,57.8,,Eden,Erie,WRO,Eden Rehabilitation & Nursing Center,"(42.6589, -78.8958)"
2017,Elderwood at Williamsville,2815,1421307,335326,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,Williamsville,Erie,WRO,Elderwood at Williamsville,"(42.9969, -78.7315)"
2017,Hamilton Park Nursing and Rehabilitation Center,4285,7001034,335710,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Hamilton Park Nursing and Rehabilitation Center,"(40.6152, -74.0238)"
2017,Ira Davenport Memorial Hospital SNF/HRF,4156,5022301,335706,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,57,,Bath,Steuben,WRO,Ira Davenport Memorial Hospital SNF/HRF,"(42.373, -77.2787)"
2017,Union Plaza Care Center,6037,7003393,335799,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,56,,Flushing,Queens,MARO,Union Plaza Care Center,"(40.7674, -73.827)"
2017,Bronx Gardens Rehabilitation and Nursing Center,4887,7000397,335775,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,43,,Bronx,Bronx,MARO,Bronx Gardens Rehabilitation and Nursing Center,"(40.8524, -73.8903)"
2017,Peconic Bay Skilled Nursing Facility,3826,5155000,335688,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,70,,Riverhead,Suffolk,MARO,Peconic Bay Skilled Nursing Facility,"(40.9336, -72.6743)"
2017,James G. Johnston Memorial Nursing Home,3242,303306,335675,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,63,,Johnson City,Broome,CNYRO,James G. Johnston Memorial Nursing Home,"(42.1451, -75.9557)"
2017,Elderwood at Hornell,3902,5034300,335691,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,33,,N Hornell,Steuben,WRO,Elderwood at Hornell,"(42.3463, -77.6604)"
2017,Salem Hills Rehabilitation and Nursing Center,3765,5960304,335687,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Purdys,Westchester,MARO,Salem Hills Rehabilitation and Nursing Center,"(41.3289, -73.6568)"
2017,Terence Cardinal Cooke Health Care Center,3089,7002345,335665,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,51,,New York,New York,MARO,Terence Cardinal Cooke Health Care Center,"(40.7942, -73.9511)"
2017,Elderwood at Wheatfield,5774,3121304,335790,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Niagara Falls,Niagara,WRO,Elderwood at Wheatfield,"(43.0923, -78.9062)"
2017,Caring Family Nursing and Rehabilitation Center,3948,7003373,335165,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,59,,Far Rockaway,Queens,MARO,Caring Family Nursing and Rehabilitation Center,"(40.6011, -73.7565)"
2017,Westhampton Care Center,5638,5158302,335782,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,Westhampton,Suffolk,MARO,Westhampton Care Center,"(40.8259, -72.678)"
2017,Slate Valley Center for Rehabilitation and Nursing,4217,5725305,335711,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,43.3,,Granville,Washington,CDRO,Slate Valley Center for Rehabilitation and Nursing,"(43.4517, -73.3634)"
2017,Sayville Nursing and Rehabilitation Center,4552,5154325,335761,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,43,,Sayville,Suffolk,MARO,Luxor Nursing and Rehabilitation at Sayville,"(40.7641, -73.0666)"
2017,Kirkhaven,3164,2701345,335668,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Rochester,Monroe,WRO,Kirkhaven,"(43.1519, -77.596)"
2017,Island Nursing and Rehab Center,6324,5151318,335835,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,50,,Holtsville,Suffolk,MARO,Island Nursing and Rehab Center,"(40.8235, -73.0264)"
2017,Syracuse Home Association,4323,3327301,335713,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,67,,Baldwinsville,Onondaga,CNYRO,Syracuse Home Association,"(43.1446, -76.3447)"
2017,Pathways Nursing and Rehabilitation Center,4092,4652302,335701,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,73,,Niskayuna,Schenectady,CDRO,,"(42.8293, -73.8973)"
2017,The Pavilion at Queens for Rehabilitation & Nursing,7298,7003417,335804,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,43.3,,Flushing,Queens,MARO,The Pavilion at Queens for Rehabilitation & Nursing,"(40.7642, -73.8232)"
2017,Ellis Residential & Rehabilitation Center,4148,4601001,335705,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,53,,Schenectady,Schenectady,CDRO,Ellis Residential & Rehabilitation Center,"(42.8051, -73.9176)"
2017,Crouse Community Center Inc,4494,2623300,335068,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,65,,Morrisville,Madison,CNYRO,Crouse Community Center Inc,"(42.8939, -75.6385)"
2017,Western New York State Veterans Home,5751,1801305,335788,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,70,,Batavia,Genesee,WRO,Western New York State Veterans Home,"(43.0092, -78.1985)"
2017,Buena Vida Continuing Care & Rehab Center,6248,7001383,335826,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Brooklyn,Kings,MARO,Buena Vida Continuing Care & Rehab Center,"(40.6969, -73.9277)"
2017,Bethel Nursing & Rehabilitation Center,7278,5921301,335806,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Croton-On-Hudson,Westchester,MARO,Bethel Nursing & Rehabilitation Center,"(41.2332, -73.9162)"
2017,Affinity Skilled Living and Rehabilitation Center,6460,5154323,335839,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,39,,Oakdale,Suffolk,MARO,Affinity Skilled Living and Rehabilitation Center,"(40.7431, -73.1119)"
2017,Eddy Village Green,4000,102001,335697,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,78,,Cohoes,Albany,CDRO,Eddy Village Green,"(42.7727, -73.7251)"
2017,Fulton Commons Care Center Inc,6312,2950317,335831,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,56,,East Meadows,Nassau,MARO,Fulton Commons Care Center Inc,"(40.7211, -73.578)"
2017,Edna Tina Wilson Living Center,4808,2754304,335769,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,31,,Rochester,Monroe,WRO,Edna Tina Wilson Living Center,"(43.2661, -77.6638)"
2017,BronxCare Special Care Center,4501,7000364,335753,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,57,,Bronx,Bronx,MARO,BronxCare Special Care Center,"(40.8317, -73.9039)"
2017,St Johnsville Rehabilitation and Nursing Center,4107,2828300,335704,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,48,,St Johnsville,Montgomery,CDRO,St Johnsville Rehabilitation and Nursing Center,"(42.999, -74.6868)"
2017,Cortland Regional Nursing and Rehabilitation Center,4799,1101306,335768,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41.1,,Cortland,Cortland,CNYRO,Guthrie Cortland Medical Center,"(42.6091, -76.1862)"
2017,Bushwick Center for Rehabilitation and Health Care,4037,7001364,335703,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Bushwick Center for Rehabilitation and Health Care,"(40.6763, -73.8981)"
2017,"Safire Rehabilitation of Southtowns, LLC",3084,1401342,335663,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,44,,Buffalo,Erie,WRO,"Safire Rehabilitation of Southtowns, LLC","(42.8321, -78.8104)"
2017,Queens Boulevard Extended Care Facility,5904,7003410,335791,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Woodside,Queens,MARO,Queens Boulevard Extended Care Facility,"(40.7416, -73.9035)"
2017,Unity Living Center,3392,2701358,335620,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Rochester,Monroe,WRO,Unity Living Center,"(43.149, -77.6361)"
2017,Rosewood Rehabilitation and Nursing Center,3920,4101300,335693,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Rensselaer,Rensselaer,CDRO,Rosewood Rehabilitation and Nursing Center,"(42.6434, -73.6985)"
2017,Bezalel Rehabilitation and Nursing Center,3156,7003352,335666,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Far Rockaway,Queens,MARO,Bezalel Rehabilitation and Nursing Center,"(40.5985, -73.7647)"
2017,MVHS Rehabilitation and Nursing Center,6057,3227305,335801,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,54,,Utica,Oneida,CNYRO,MVHS Rehabilitation and Nursing Center,"(43.0996, -75.2755)"
2017,Evergreen Commons Rehabilitation and Nursing Center,7268,4152305,335110,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42,,East Greenbush,Rensselaer,CDRO,Evergreen Commons Rehabilitation and Nursing Center,"(42.6199, -73.6982)"
2017,Beach Gardens Rehab and Nursing Center,3401,7003412,335682,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,49,,Far Rockaway,Queens,MARO,Beach Gardens Rehab and Nursing Center,"(40.599, -73.7517)"
2017,Bellhaven Center for Rehabilitation and Nursing Care,3423,5151321,335755,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,42,,Brookhaven,Suffolk,MARO,Bellhaven Center for Rehabilitation and Nursing Care,"(40.7724, -72.9337)"
2017,Richmond Center for Rehabilitation and Specialty Healthcare,4823,7004324,335772,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Staten Island,Richmond,MARO,Richmond Center for Rehabilitation and Specialty Healthcare,"(40.6224, -74.0784)"
2017,New York State Veterans Home at Montrose,6300,5951300,335832,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,27,,Montrose,Westchester,MARO,New York State Veterans Home at Montrose,"(41.2436, -73.9254)"
2017,Regal Heights Rehabilitation and Health Care Center,7875,7003397,335820,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,45,,Jackson Heights,Queens,MARO,Regal Heights Rehabilitation and Health Care Center,"(40.7507, -73.8955)"
2017,Huntington Hills Center for Health and Rehabilitation,7786,5153309,335818,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,50,,Melville,Suffolk,MARO,Huntington Hills Center for Health and Rehabilitation,"(40.7818, -73.4051)"
2017,Park Avenue Extended Care Facility,7823,2902306,335819,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,66,,Long Beach,Nassau,MARO,Park Avenue Extended Care Facility,"(40.59, -73.6671)"
2017,"Elmhurst Care Center, Inc",7745,7003396,335814,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,40,,East Elmhurst,Queens,MARO,"Elmhurst Care Center, Inc","(40.7689, -73.8702)"
2017,Vestal Park Rehabilitation and Nursing Center,9514,364302,335226,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,5,38,,Vestal,Broome,CNYRO,Vestal Park Rehabilitation and Nursing Center,"(42.0543, -76.0211)"
2017,"Samaritan Senior Village, Inc.",9472,2269300,335865,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,60,,Watertown,Jefferson,CNYRO,"Samaritan Senior Village, Inc.","(43.9881, -75.9374)"
2017,Greenfield Health & Rehab Center,7711,1467301,335182,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,53,,Lancaster,Erie,WRO,Greenfield Health & Rehab Center,"(42.895, -78.6321)"
2017,Northeast Center for Rehabilitation and Brain Injury,7758,5567302,335845,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,50,,Lake Katrine,Ulster,MARO,Northeast Center for Rehabilitation and Brain Injury,"(41.9805, -73.9952)"
2017,Eddy Village Green at Beverwyck,9198,151301,335860,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,2,58.7,,Slingerlands,Albany,CDRO,Eddy Village Green at Beverwyck,"(42.6584, -73.8385)"
2017,Seneca Hill Manor Inc,7734,3702312,335352,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,47,,Oswego,Oswego,CNYRO,Seneca Hill Manor Inc,"(43.3972, -76.4595)"
2017,Linden Center for Nursing and Rehabilitation,7665,7001397,335811,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,4,41,,Brooklyn,Kings,MARO,Linden Center for Nursing and Rehabilitation,"(40.6631, -73.8807)"
2017,St. John's Penfield Homes,9337,2725302,335863,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,72.9,,Fairport,Monroe,WRO,St. John's Penfield Homes,"(43.1107, -77.4482)"
2017,"Lutheran Center at Poughkeepsie, Inc",7643,1302306,335810,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,1,61,,Poughkeepsie,Dutchess,MARO,"Lutheran Center at Poughkeepsie, Inc","(41.7113, -73.8642)"
2017,The Grove at Valhalla Rehabilitation and Nursing Center,7605,5957304,335809,FACILITY SCORE,Overall score,19,92,60,53,47,40,,,3,52,,Valhalla,Westchester,MARO,The Grove at Valhalla Rehabilitation and Nursing Center,"(41.07, -73.7833)"
