"Facility ID","Facility Name","Certification Number","Street Address","City","State","Zip","County","Area Office","Phone","Website","Census Date","Week Difference","Week Difference Category","Bed Type","Total Capacity","Available Capacity","Category","Latitude","Longitude"
"349","The Pines at Catskill Center for Nursing & Rehabilitation","1921303N","154 Jefferson Heights","Catskill","NY","12414","Greene","Capital District Regional Office","518-943-5151","http://www.pinescatskill.com/","05/20/2020","0","0","NHBEDSAV","136","33","5","42.231598","-73.877724"
"350","Greene Meadows Nursing and Rehabilitation Center","1953300N","161 Jefferson Heights","Catskill","NY","12414","Greene","Capital District Regional Office","518-943-9380","http://www.columbiamemorial.com/kaaterskill/","05/20/2020","0","0","NHBEDSAV","120","22","5","42.231789","-73.878349"
"357","The Grand Rehabilitation and Nursing at Mohawk","2101302N","99 Sixth Avenue","Ilion","NY","13357","Herkimer","Central New York Regional Office","315-895-4050","http://mohawkvalleyhcc.com/","05/20/2020","0","0","NHBEDSAV","120","17","4","43.018436","-75.047272"
"357","The Grand Rehabilitation and Nursing at Mohawk","2101302N","99 Sixth Avenue","Ilion","NY","13357","Herkimer","Central New York Regional Office","315-895-4050","http://mohawkvalleyhcc.com/","05/20/2020","0","0","ADHCPSLOTSAV","38","38","5","43.018436","-75.047272"
"360","FoltsBrook Center for Nursing and Rehabilitation","2124300N","104 North Washington Street","Herkimer","NY","13350","Herkimer","Central New York Regional Office","315-866-6964","http://foltsbrook.com/","05/20/2020","0","0","NHBEDSAV","163","12","4","43.026329","-74.984627"
"360","FoltsBrook Center for Nursing and Rehabilitation","2124300N","104 North Washington Street","Herkimer","NY","13350","Herkimer","Central New York Regional Office","315-866-6964","http://foltsbrook.com/","05/20/2020","0","0","ADHCPSLOTSAV","15","15","4","43.026329","-74.984627"
"364","Alpine Rehabilitation and Nursing Center","2129303N","755 East Monroe Street","Little Falls","NY","13365","Herkimer","Central New York Regional Office","315-823-1001","http://www.alpinerehab.net/","05/20/2020","0","0","NHBEDSAV","80","5","2","43.053211","-74.851563"
"368","Samaritan Keep Nursing Home Inc","2201000N","133 Pratt St","Watertown","NY","13601","Jefferson","Central New York Regional Office","315-785-4400","https://samaritanhealth.com/location/long-term-care/","05/20/2020","0","0","ADHCPSLOTSAV","35","35","5","43.964409","-75.914154"
"368","Samaritan Keep Nursing Home Inc","2201000N","133 Pratt St","Watertown","NY","13601","Jefferson","Central New York Regional Office","315-785-4400","https://samaritanhealth.com/location/long-term-care/","05/20/2020","0","0","NHBEDSAV","272","24","5","43.964409","-75.914154"
"381","Carthage Center for Rehabilitaiton and Nursing","2238304N","1045 West Street","Carthage","NY","13619","Jefferson","Central New York Regional Office","315-493-3220","https://centershealthcare.com/carthage_center/","05/20/2020","0","0","NHBEDSAV","90","9","3","43.986763","-75.592010"
"384","Lewis County General Hospital-Nursing Home Unit","2424000N","7785 North State Street","Lowville","NY","13367","Lewis","Central New York Regional Office","315-376-5200","http://www.lcgh.net/","05/13/2020","1","1","ADHCPSLOTSAV","17","17","4","43.795677","-75.498146"
"384","Lewis County General Hospital-Nursing Home Unit","2424000N","7785 North State Street","Lowville","NY","13367","Lewis","Central New York Regional Office","315-376-5200","http://www.lcgh.net/","05/13/2020","1","1","NHBEDSAV","160","22","5","43.795677","-75.498146"
"387","Avon Nursing Home, LLC","2520301N","215 Clinton Street","Avon","NY","14414","Livingston","Western Regional Office - Rochester","585-226-2225","http://www.hurlbutcare.com/our-communities/avon-nursing-facility","05/20/2020","0","0","NHBEDSAV","40","12","4","42.907703","-77.738251"
"390","Livingston County Center for Nursing and Rehabilitation","2522300N","11 Murray Hill Drive","Mt Morris","NY","14510","Livingston","Western Regional Office - Rochester","585-243-7200","http://www.co.livingston.state.ny.us/cnr.htm","05/20/2020","0","0","NHBEDSAV","266","43","5","42.729244","-77.880768"
"390","Livingston County Center for Nursing and Rehabilitation","2522300N","11 Murray Hill Drive","Mt Morris","NY","14510","Livingston","Western Regional Office - Rochester","585-243-7200","http://www.co.livingston.state.ny.us/cnr.htm","05/20/2020","0","0","ADHCPSLOTSAV","20","20","5","42.729244","-77.880768"
"392","Conesus Lake Nursing Home","2525301N","6131 Big Tree Road, Box F","Livonia","NY","14487","Livingston","Western Regional Office - Rochester","585-346-3001","http://www.hurlbutcare.com/our-communities/conesus-lake-nursing-facility","05/13/2020","1","1","NHBEDSAV","48","2","1","42.826077","-77.686272"
"398","Oneida Health Rehabilitation and Extended Care","2601001N","323 Genesee Street","Oneida","NY","13421","Madison","Central New York Regional Office","315-363-6000","http://www.oneidahealthcare.org/patient-care-services/nursing-home","05/20/2020","0","0","VENTBEDSAV","11","1","1","43.078709","-75.654625"
"398","Oneida Health Rehabilitation and Extended Care","2601001N","323 Genesee Street","Oneida","NY","13421","Madison","Central New York Regional Office","315-363-6000","http://www.oneidahealthcare.org/patient-care-services/nursing-home","05/20/2020","0","0","NHBEDSAV","160","25","5","43.078709","-75.654625"
"403","The Grand Rehabilitation and Nursing at Chittenango","2629303N","331 Russell Street","Chittenango","NY","13037","Madison","Central New York Regional Office","315-687-9169","http://facilities.thegrandhealthcare.com/chittenango","05/20/2020","0","0","NHBEDSAV","80","22","5","43.049301","-75.869614"
"431","Aaron Manor Rehabilitation and Nursing Center","2725301N","100 St. Camillus Way","Fairport","NY","14450","Monroe","Western Regional Office - Rochester","585-377-4000","http://www.aaronmanor.com/","05/20/2020","0","0","NHBEDSAV","140","16","4","43.121498","-77.441704"
"434","The Brook at High Falls Nursing Home and Rehabilitation Center","2701365N","2150 St. Paul Street","Rochester","NY","14621","Monroe","Western Regional Office - Rochester","585-342-5540","http://www.bairdnursinghome.com/","05/20/2020","0","0","NHBEDSAV","28","5","2","43.195732","-77.617790"
"437","The Shore Winds, LLC","2701359N","425 Beach Avenue","Rochester","NY","14612","Monroe","Western Regional Office - Rochester","585-663-0930","http://www.hurlbutcare.com/our-communities/the-shore-winds","05/20/2020","0","0","NHBEDSAV","229","60","5","43.262360","-77.614731"
"440","Monroe Community Hospital","2701006N","435 East Henrietta Road","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-760-6500","http://www.monroehosp.org/","05/20/2020","0","0","NHBEDSAV","566","38","5","43.112251","-77.616165"
"440","Monroe Community Hospital","2701006N","435 East Henrietta Road","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-760-6500","http://www.monroehosp.org/","05/20/2020","0","0","VENTBEDSAV","20","4","2","43.112251","-77.616165"
"440","Monroe Community Hospital","2701006N","435 East Henrietta Road","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-760-6500","http://www.monroehosp.org/","05/20/2020","0","0","PEDBEDSAV","5","3","2","43.112251","-77.616165"
"442","St Johns Health Care Corporation","2701353N","150 Highland Avenue","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-271-5413","http://stjohnsliving.org/st-johns-home/home","05/20/2020","0","0","NHBEDSAV","455","137","5","43.130035","-77.609718"
"444","Church Home of the Protestant Episcopal Church","2701339N","505 Mt Hope Avenue","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-546-8400","http://episcopalseniorlife.org/church_home.asp","05/20/2020","0","0","NHBEDSAV","172","18","4","43.140167","-77.613838"
"446","Brighton Manor","2701354N","989 Blossom Road","Rochester","NY","14610","Monroe","Western Regional Office - Rochester","585-482-3500","http://www.brightonmanor.us/","05/20/2020","0","0","NHBEDSAV","80","30","5","43.149281","-77.544769"
"448","New Roc Nursing and Rehabilitation Center","2701360N","1335 Portland Ave","Rochester","NY","14621","Monroe","Western Regional Office - Rochester","585-544-4000","http://www.newrocrehab.com/","05/20/2020","0","0","NHBEDSAV","120","17","4","43.190228","-77.584351"
"449","Wesley Gardens Corporation","2701352N","3 Upton Park","Rochester","NY","14607","Monroe","Western Regional Office - Rochester","585-241-2100","http://www.wesleygardens.com/","05/20/2020","0","0","NHBEDSAV","200","20","5","43.154247","-77.586456"
"457","Wedgewood Nursing and Rehabilitation Center","2722302N","5 Church Street","Spencerport","NY","14559","Monroe","Western Regional Office - Rochester","585-352-4810","http://www.hurlbutcare.com/our-communities/wedgewood-nursing-facility","05/20/2020","0","0","NHBEDSAV","29","6","3","43.192566","-77.802086"
"459","Fairport Baptist Homes","2725300N","4646 Nine Mile Point Road","Fairport","NY","14450","Monroe","Western Regional Office - Rochester","585-377-0350","http://fairportbaptisthomes.org/","05/13/2020","1","1","NHBEDSAV","142","18","4","43.109913","-77.441704"
"462","Maplewood Nursing Home Inc","2729300N","100 Daniel Drive","Webster","NY","14580","Monroe","Western Regional Office - Rochester","585-872-1800","http://www.visitmaplewood.com/","05/20/2020","0","0","NHBEDSAV","74","2","1","43.212967","-77.435051"
"463","The Brightonian, Inc","2750307N","1919 Elmwood Avenue","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-271-8700","http://www.hurlbutcare.com/our-communities/the-brightonian","05/20/2020","0","0","NHBEDSAV","54","25","5","43.125744","-77.586365"
"464","The Friendly Home","2750301N","3156 East Avenue","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-381-1600","http://friendlyseniorliving.org/friendly-home","05/20/2020","0","0","NHBEDSAV","200","33","5","43.126938","-77.527718"
"465","The Hurlbut","2750308N","1177 East Henrietta Rd","Rochester","NY","14623","Monroe","Western Regional Office - Rochester","585-424-4770","http://www.hurlbutcare.com/our-communities/the-hurlbut","05/20/2020","0","0","NHBEDSAV","160","82","5","43.097446","-77.613304"
"466","Woodside Manor Nursing Home Inc","2750303N","2425 Clinton Avenue South","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-461-0370","http://www.hurlbutcare.com/our-communities/woodside-manor","05/20/2020","0","0","NHBEDSAV","44","11","4","43.110882","-77.597885"
"469","Elderwood of Lakeside at Brockport","2728300N","170 West Avenue","Brockport","NY","14420","Monroe","Western Regional Office - Rochester","585-395-6052","http://www.elderwood.com/location/elderwood-lakeside-brockport/","05/20/2020","0","0","NHBEDSAV","120","17","4","43.220108","-77.945473"
"470","Creekview Nursing and Rehab Center","2753301N","525 Beahan Road","Rochester","NY","14624","Monroe","Western Regional Office - Rochester","585-247-7880","http://creekviewnursing.com/","05/20/2020","0","0","NHBEDSAV","124","20","5","43.128445","-77.686188"
"472","Hamilton Manor Nursing Home","2701364N","1172 Long Pond Road","Rochester","NY","14626","Monroe","Western Regional Office - Rochester","585-225-0450","http://www.hurlbutcare.com/our-communities/hamilton-manor","05/20/2020","0","0","NHBEDSAV","40","5","2","43.215839","-77.695869"
"473","Latta Road Nursing Home West","2701362N","2100 Latta Road","Rochester","NY","14612","Monroe","Western Regional Office - Rochester","585-225-0910","http://www.hurlbutcare.com/our-communities/latta-road-west","05/20/2020","0","0","NHBEDSAV","40","1","1","43.252987","-77.666794"
"474","Park Ridge Nursing Home","2754302N","1555 Long Pond Road","Rochester","NY","14626","Monroe","Western Regional Office - Rochester","585-723-7205","http://www.unityhealth.org/senior_services/skilled_nursing/seniors_nursing_parkridge.aspx","05/20/2020","0","0","NHBEDSAV","120","4","2","43.191551","-77.701538"
"474","Park Ridge Nursing Home","2754302N","1555 Long Pond Road","Rochester","NY","14626","Monroe","Western Regional Office - Rochester","585-723-7205","http://www.unityhealth.org/senior_services/skilled_nursing/seniors_nursing_parkridge.aspx","05/20/2020","0","0","ADHCPSLOTSAV","49","0","0","43.191551","-77.701538"
"475","Latta Road Nursing Home East","2701363N","2102 Latta Road","Rochester","NY","14612","Monroe","Western Regional Office - Rochester","585-225-0920","http://www.lattaroadnh.com/about.htm","05/20/2020","0","0","NHBEDSAV","40","8","3","43.252987","-77.666809"
"476","St Anns Community","2757300N","1500 Portland Avenue","Rochester","NY","14621","Monroe","Western Regional Office - Rochester","585-697-6000","http://www.stannscommunity.com/communities/st-anns-home/","05/20/2020","0","0","ADHCPSLOTSAV","65","65","5","43.193474","-77.584404"
"476","St Anns Community","2757300N","1500 Portland Avenue","Rochester","NY","14621","Monroe","Western Regional Office - Rochester","585-697-6000","http://www.stannscommunity.com/communities/st-anns-home/","05/20/2020","0","0","NHBEDSAV","470","153","5","43.193474","-77.584404"
"477","St Anns Community","2757301N","920 Cherry Ridge Boulevard","Webster","NY","14580","Monroe","Western Regional Office - Rochester","585-697-6999","http://www.cherryridgecommunity.com/","05/20/2020","0","0","NHBEDSAV","72","4","2","43.209000","-77.469734"
"478","Penfield Place","2761303N","1700 Penfield Rd","Penfield","NY","14526","Monroe","Western Regional Office - Rochester","585-586-7433","http://www.hurlbutcare.com/our-communities/penfield-place","05/13/2020","1","1","NHBEDSAV","48","10","4","43.129601","-77.486000"
"479","Hill Haven Nursing Home","2761302N","1550 Empire Blvd","Webster","NY","14580","Monroe","Western Regional Office - Rochester","585-671-4300","https://www.rochesterregional.org/locations/webster/hill-haven-living-and-nursing-rehabilitation","05/20/2020","0","0","NHBEDSAV","288","45","5","43.180614","-77.508743"
"481","Crest Manor Living and Rehabilitation Center","2762301N","6745 Pittsford-Palmyra Road","Fairport","NY","14450","Monroe","Western Regional Office - Rochester","585-223-3633","http://www.crestmanorliving.com/","05/20/2020","0","0","NHBEDSAV","80","8","3","43.069122","-77.441177"
"483","Wilkinson Residential Health Care Facility","2801001N","4988 Sthwy 30","Amsterdam","NY","12010","Montgomery","Capital District Regional Office","518-842-3100","http://www.smha.org/patient-care/wilkinson-nursing-home","05/20/2020","0","0","ADHCPSLOTSAV","38","38","5","42.961201","-74.186272"
"483","Wilkinson Residential Health Care Facility","2801001N","4988 Sthwy 30","Amsterdam","NY","12010","Montgomery","Capital District Regional Office","518-842-3100","http://www.smha.org/patient-care/wilkinson-nursing-home","05/20/2020","0","0","NHBEDSAV","160","23","5","42.961201","-74.186272"
"485","River Ridge Living Center","2801305N","100 Sandy Drive","Amsterdam","NY","12010","Montgomery","Capital District Regional Office","518-843-3503","http://riverridgelc.com/","05/20/2020","0","0","NHBEDSAV","120","16","4","42.937553","-74.205254"
"488","Capstone Center for Rehabilitation and Nursing","2850301N","302 Swart Hill Road","Amsterdam","NY","12010","Montgomery","Capital District Regional Office","518-842-6790","http://www.capstonecenterrehab.com/","05/20/2020","0","0","NHBEDSAV","120","18","4","42.914402","-74.104347"
